ID,Register,IDLEGAL,NOMBRE,APELLIDO,GENERO,NACIMIENTO,STATUS,Parent
34326,01/23/2015,4108749219,YAMILE ,PORRAS,0,03/28/1944,1,24722
34327,01/23/2015,5096644725,ALEJANDRO,MORALES,2,12/26/1966,1,30532
34328,01/23/2015,1150438077,CARLOS ,MARIÑO,0,01/31/1994,1,21
34329,01/23/2015,6338455916,CRISTIAN ,SOLER RIOS,0,10/30/1958,1,31019
34330,01/23/2015,5146255799,JONATAN ,NEIRA,1,11/03/1964,1,21443
34331,01/23/2015,246610757,MARIO ,CAMACHO,0,05/30/1957,1,16746
34332,01/23/2015,5564275036,DAVID ,PEREZ,0,06/28/1979,1,32503
34333,01/23/2015,9324457663,CAMILO ,ARCOS,0,09/14/1940,1,20163
34334,01/23/2015,2735502637,CAYO LEONIDAS,MALAGON,0,05/25/1982,1,6842
34335,01/23/2015,7326071631,JENIFER ALEXANDRA ,MOLANO CARO,2,09/06/1980,1,16167
34336,01/24/2015,4751505390,VIVIANA ,MATAMOROS,0,03/31/1949,1,6291
34337,01/24/2015,8531379377,WILIAM ALEXANDER,SOLANO SILVA,1,12/05/1988,1,30535
34338,01/24/2015,1202426673,JORGE ARTURO ,RINCON PIRACON,1,05/25/1973,1,1030
34339,01/24/2015,7351297914,MOISES ,VARGAS,2,02/03/1993,1,22266
34340,01/24/2015,9036776341,ANDRES FERNANDO,PARADA FONSECA,0,12/05/1961,1,18535
34341,01/24/2015,6499735898,CRISTIAN ,CARDOZO,0,03/21/1950,1,15590
34342,01/24/2015,5866244080,VIVIANA ,REYES,0,11/01/1952,1,6885
34343,01/24/2015,4033480351,LUIS ,PARADA,0,07/26/1954,1,13090
34344,01/24/2015,4646516318,ANGELA ,ESPITIA,0,11/07/1945,1,1680
34345,01/24/2015,6479196300,LINA ,JIMENEZ,0,04/25/1940,1,24728
34346,01/24/2015,7312972419,YESID ,ROMERO,0,07/19/1985,1,12108
34347,01/24/2015,8283174577,JUAN MANUEL ,CACERES SEPULVEDA,1,08/19/1967,1,32918
34348,01/24/2015,782003325,BBLIGHTY ,BLISS,0,07/15/1969,1,7496
34349,01/24/2015,3108737228,LILIANA ,OCHOA,0,05/18/1992,1,21254
34350,01/25/2015,8977845047,ROLANDO ,LEON,0,12/01/1953,1,26820
34351,01/25/2015,2130977301,JOSE,TOLOSA,1,07/10/1997,1,23306
34352,01/25/2015,9939849294,CAROLINA ,USCATEGUI,0,04/22/1984,1,7870
34353,01/25/2015,6130060254,LAURA ,ORREGO,0,02/03/1958,1,6731
34354,01/25/2015,5186809500,LEONARDO ,DIAZ,0,06/18/1973,1,12038
34355,01/25/2015,2680460879,RITA ISABEL,GUEBARA,2,07/14/1953,1,23626
34356,01/25/2015,4479644328,GUSTAVO ADOLFO,GONZALES GUTIERREZ,0,11/15/1976,1,13200
34357,01/25/2015,3781481687,LUCIA ,QUIROZ,0,04/26/1962,1,15140
34358,01/25/2015,2310498081,NESTOR ,MATEUS,0,11/07/1958,1,30971
34359,01/25/2015,8067836390,JORGE ,ROJAS,0,06/03/1966,1,26821
34360,01/25/2015,5091866337,JUAN CARLOS,BELTRAN,1,06/03/1973,1,15456
34361,01/25/2015,9900927915,JULIETTE ,SABA,0,03/20/1993,1,7831
34362,01/25/2015,8543965576,MARIO ,ALFONSO FUQUEN,0,06/28/1959,1,17781
34363,01/25/2015,7809659393,MARIO,GOMEZ,1,10/27/1965,1,5440
34364,01/25/2015,4595007062,CARLOS ,BAUTISTA,0,10/07/1990,2,258
34365,01/25/2015,9490239074,LUZ MARY ,VARGAS,0,02/25/1943,1,10307
34366,01/25/2015,7732948688,JUAN CARLOS,MARTINEZ,1,05/12/1990,1,6645
34367,01/25/2015,8167097449,JAIME ,TEJEDOR,0,08/28/1997,1,19290
34368,01/25/2015,552003308,FRANZ JESUS ALBERTO,GUTIERREZ REY,1,05/04/1943,1,4835
34369,01/26/2015,8861777781,FLOR ,VIDEOJUEGOS,0,09/29/1976,1,30299
34370,01/26/2015,2640451809,OSCAR IVAN,GAMES RODRIGUEZ,1,04/21/1996,2,14616
34371,01/26/2015,272323784,FABIOLA ,ACUÑA,0,04/21/1944,1,21860
34372,01/26/2015,9797393432,EDWIN ,VASQUEZ ,1,05/14/1976,2,20034
34373,01/26/2015,1117412673,JOSE ,MORENO,0,01/08/1943,1,27917
34374,01/26/2015,9327942502,FERNANDO,BAUTISTA LUIS,1,01/04/1951,1,27514
34375,01/26/2015,9610924438,MAYID ,VARGAS,0,07/09/1985,1,7083
34376,01/26/2015,8969331071,ALBA YADIRA,CRISTANCHO,0,04/16/1988,1,33883
34377,01/26/2015,8963005013,IVAN ,ALBA,0,10/21/1993,1,9593
34378,01/26/2015,2319824855,ANDRES ,CAMACHO,0,04/29/1947,1,7197
34379,01/26/2015,6962468427,DIEGO ,PINZON,1,01/01/1958,1,7595
34380,01/26/2015,4657745467,HEIVER ,ALVARADO,0,12/11/1987,1,504
34381,01/26/2015,1635974537,NUBIA ,BURGOS,0,08/24/1963,1,19593
34382,01/26/2015,8500032659,MAIRA ,ARDILA ESPINEL,0,09/29/1978,1,20853
34383,01/26/2015,1193665018,MARLON,CORREA,1,01/06/1942,1,4175
34384,01/26/2015,9199727728,HERNANDO ,RODRIGUEZ,0,12/01/1989,1,11303
34385,01/26/2015,4770905889,JOSE LUIS, DULCEY,0,12/21/1950,1,21927
34386,01/26/2015,5816113019,JENIFER ,LOPEZ,0,12/25/1977,1,21561
34387,01/26/2015,4449041245,JULIAN ,MARTINEZ HERNANDEZ,0,02/09/1996,1,1955
34388,01/26/2015,6030534561,ALVARO ,BETANCUOR,0,12/29/1959,1,33005
34389,01/27/2015,957828677,LUIS ,AVILA,0,05/02/1994,2,18228
34390,01/27/2015,3951226465,WILINTHON ALONSO,RIVERA,0,01/16/1997,1,31172
34391,01/27/2015,5530333541,CAMILO,SANDOVAL ,1,06/24/1960,1,3703
34392,01/27/2015,4420453579,DIANA ,MARIELA PACHECO,0,10/08/1985,1,26356
34393,01/27/2015,8768916778,ANDRES FELIPE,CRUZ,0,07/08/1972,1,25392
34394,01/27/2015,9245155841,SEBASTIAN,PEÑALOZA,0,08/23/1953,1,34246
34395,01/27/2015,449601788,CAMILO ANDRES ,PALACIO CAVIELES,1,02/15/1980,1,7640
34396,01/27/2015,8310538920,MONICA ,DIAZ,0,11/05/1964,1,1986
34397,01/27/2015,3164215054,FREDY ,APONTE,0,03/13/1963,1,32823
34398,01/27/2015,6506423309,ANA,GALINDO,0,08/29/1968,1,21752
34399,01/27/2015,99063154,ANGELA ,CRUZ,0,01/12/1972,1,12934
34400,01/27/2015,2647808228,ALEX ,DAVID DUEÑAS,0,09/02/1983,1,16897
34401,01/27/2015,9417713707,MARIA ,CAMARGO,0,09/03/1971,2,28442
34402,01/27/2015,8975180950,JOSE RUBEN ,SIERRA,1,09/05/1989,1,26988
34403,01/27/2015,2059070807,MARIA ,DEL CARMEN SANABRIA,0,09/06/1946,1,4708
34404,01/27/2015,2975433060,WILIAM,GONZALEZ,0,04/14/1968,1,32682
34405,01/27/2015,7106736760,DIEGO ,CAÑON,0,08/11/1996,1,17109
34406,01/27/2015,2573025868,LUZ ADRIANA,DAVID BERNAL,0,10/03/1988,1,22081
34407,01/27/2015,5293664659,LEONEL ,REYES,0,04/13/1945,2,13375
34408,01/27/2015,44608918,JUAN PABLO ,BOHORQUEZ,0,04/28/1989,1,24604
34409,01/28/2015,5904580330,CESAR ,NEIRA,0,10/29/1942,1,8929
34410,01/28/2015,3968685906,GEISON ,BAEZ,0,10/13/1982,1,16385
34411,01/28/2015,3076118698,CLAUDIA,SANCHEZ,0,10/15/1991,1,4132
34412,01/28/2015,4507420071,FABIAN ,DANIEL ALFONSO,0,08/16/1940,1,19578
34413,01/28/2015,7106425128,FABIAN,BONILLA,1,06/08/1973,1,18971
34414,01/28/2015,7030459429,JUAN CARLOS ,GUTIERREZ,0,06/30/1948,1,19353
34415,01/28/2015,8875912559,CARLOS ,ROJAS,0,11/14/1952,1,11347
34416,01/28/2015,1542269263,GLADYS YOLANDA,MONTAÑO,2,01/09/1966,1,20627
34417,01/28/2015,638812770,JUDITH ,BARRAG?N ,0,04/14/1986,1,16662
34418,01/28/2015,4205749630,FABIAN LEONARDO,GAMBA CUERVO,1,10/14/1948,1,33098
34419,01/28/2015,4982775707,JUAN ,PABLO CASTELLANOS,0,07/02/1958,1,7016
34420,01/28/2015,39426560,EDWUIN ,ESPITIA OSTOS,1,01/22/1994,1,13021
34421,01/28/2015,3824524475,VICTORIA ,TIBATA ,0,07/23/1958,1,18750
34422,01/28/2015,5029216782,GLORIA ISABEL,ARIAS,2,11/29/1943,1,2915
34423,01/28/2015,6195081308,CENTRO ,AGUDELO,0,01/26/1948,1,25552
34424,01/28/2015,1186185045,ANTONIO ,GOMEZ,0,04/10/1987,1,8741
34425,01/28/2015,4894280921,LUIS ,PARRA,0,05/23/1976,1,20983
34426,01/29/2015,342382541,MARCELA ,VILLAMIL,0,08/06/1980,1,17120
34427,01/29/2015,2414269684,ERIKA ,MONROY,0,07/09/1984,1,17806
34428,01/29/2015,3088637261,RICARDO ,MORENO SOCHA,0,06/03/1970,1,10204
34429,01/29/2015,2332361346,WILSON ,BAUTISTA,0,04/13/1942,1,18720
34430,01/29/2015,7524699051,RENE ,CRUZ FUENTES,0,01/18/1941,1,11473
34431,01/29/2015,9386266809,ANGELICA,RAMIREZ,2,11/12/1955,1,17387
34432,01/29/2015,6106249635,EDGAR JAVIER,JIMENEZ MONTAÑA ,1,02/22/1982,1,3553
34433,01/29/2015,8969493689,NELSON ,MUÑOZ,0,05/06/1944,1,23346
34434,01/29/2015,1316797592,EDILMER ,NARANJO,0,02/26/1975,1,31475
34435,01/29/2015,1008950885,CIRO,BARRETO,0,11/15/1971,1,23859
34436,01/29/2015,1863229767,MARY,BUSTAMANTE,0,05/07/1940,1,19005
34437,01/29/2015,760189161,NESTOR ,ANDRES FONSECA,1,04/16/1980,1,7385
34438,01/29/2015,774144355,JHON FREDY,CARDOZO,0,10/08/1987,1,3360
34439,01/29/2015,2817810014,ANDRES,PARDO,0,01/20/1986,1,16445
34440,01/29/2015,535023484,ALFREDO,PIEDRAHITA,0,11/21/1961,1,13919
34441,01/29/2015,7122267628,CARMENZA ,SANA,2,06/28/1996,1,6654
34442,01/29/2015,6241833986,LAURA CAMILA ,PIZA,2,03/28/1971,1,8931
34443,01/29/2015,2520210204,MAURICIO ,MOLANO AGUDELO,1,01/28/1988,1,28637
34444,01/29/2015,2605132043,SORAYA,CARDOSO,2,12/01/1958,1,4431
34445,01/29/2015,3925096578,VIKY ,GIRALDO,0,02/25/1978,1,18852
34446,01/30/2015,4542735784,CARMEN ,CRUZ,0,07/14/1976,1,13906
34447,01/30/2015,8880010577,JAVIER ,FUERTE,0,06/06/1984,1,1203
34448,01/30/2015,778157463,CLAUDIA PATRICIA ,SALCEDO,0,12/06/1996,1,34247
34449,01/30/2015,7294367283,WILMAR ,HERRERA,0,02/18/1943,2,18441
34450,01/30/2015,3625162164,CRISTIAN ,MOLINA,0,01/27/1974,1,25874
34451,01/30/2015,5027633243,ORLIRIA ,LONDOÑO VELEZ,2,10/22/1963,1,1147
34452,01/30/2015,7127887047,NUBIA ,ARSENIO FUNEME,0,10/14/1949,1,853
34453,01/30/2015,1125634244,PAOLA ,LIZARAZO,0,04/15/1983,1,9586
34454,01/30/2015,3545517594,MARCELO,VALENCIA,0,02/21/1966,1,20597
34455,01/30/2015,2043930095,LUCIA ,MEDINA,0,09/09/1997,1,10877
34456,01/30/2015,227598062,JHON FREDY,ARIAS,0,05/22/1984,1,12780
34457,01/30/2015,8203372251,YENNY ,HUERTAS,0,11/03/1944,1,8584
34458,01/30/2015,7944497567,JOSE ALBERTO,HOLGUIN,0,07/02/1989,1,860
34459,01/30/2015,1005879872,LUCY ,NIÑO,0,10/04/1944,1,2640
34460,01/30/2015,9021931869,MARITZA ,JIMENEZ,1,09/27/1980,1,12838
34461,01/30/2015,2335290519,LILIA ,CACERES,0,07/25/1994,1,4565
34462,01/30/2015,8399366272,HUGO,ARENAS,1,04/14/1973,1,4976
34463,01/30/2015,2207421443,CARMENZA ,RINCON,2,12/10/1974,1,18284
34464,01/30/2015,944563980,CESAR ENRIQUE ,ARNULFO BARRERA,0,08/10/1970,1,28011
34465,01/30/2015,3311690068,FABIAN ,GUERRERO,0,05/18/1951,1,11709
34466,01/30/2015,8576999522,JOSE ,MARTINEZ SALAS,0,09/20/1979,1,7455
34467,01/30/2015,419995285,ELSA YOLANDA ,SIERRA,2,01/07/1981,1,14704
34468,01/30/2015,9897046975,CARLOS,Y COMPAÑIA,0,07/01/1956,1,29044
34469,01/30/2015,4965451715,JAVIER ALBERTO,LEON,0,04/30/1992,1,28621
34470,01/30/2015,9600818484,WILLIAM,VARGAS,0,02/12/1961,1,24954
34471,01/31/2015,2015890862,VICTOR,SANCHEZ,1,08/10/1987,1,13892
34472,01/31/2015,8491892362,JUAN DAVID,BOHORQUEZ,0,02/05/1962,1,22112
34473,01/31/2015,1980082180,FERNEY ,CORREDOR,0,12/26/1987,1,23531
34474,01/31/2015,5776132426,YENNY ,GONZALEZ,0,09/25/1961,1,23261
34475,01/31/2015,806428859,MANUEL ALBERTO,DUITAMA ,0,02/02/1975,1,7818
34476,01/31/2015,6180740268,DANIEL ,AMAYA,0,05/19/1945,2,24033
34477,01/31/2015,5801229206,ANDERSON,MEDINA,0,03/15/1967,1,24800
34478,01/31/2015,4826290215,DANIEL ,MOSQUERA,0,08/22/1942,1,21171
34479,01/31/2015,3237481272,KILIAN ARMANDO,ACERO VARELA,1,08/28/1952,1,7874
34480,01/31/2015,5990881334,FERNANDO ,MUÑOZ,0,05/18/1962,1,14153
34481,01/31/2015,3631623847,PILAR ,HOLGUIN,0,12/14/1943,2,3529
34482,01/31/2015,2132220197,MARIELA,FAGUA,0,02/28/1952,1,23948
34483,01/31/2015,4512836890,JANETH,SANCHEZ,0,02/18/1961,1,19493
34484,01/31/2015,8070216906,JAZMIN,SILVA,0,02/26/1941,1,3791
34485,01/31/2015,4822423757,YEISON ,JEREZ,0,02/19/1963,1,17504
34486,01/31/2015,7209736443,RAMCES,CARO,1,10/24/1974,1,17854
34487,01/31/2015,9290799898,FERNANDO ,PARRA,0,09/10/1953,1,7405
34488,01/31/2015,6065815691,JOHANS,MESA,1,08/21/1943,1,20546
34489,01/31/2015,6128019145,ANDRES ,TORRES ,1,12/18/1973,1,20987
34490,01/31/2015,3374692159,MARTHA ,ORTEGA,0,08/12/1945,1,8758
34491,01/31/2015,4712622486,GIOVANNI ,PEREZ,0,10/27/1960,1,27166
34492,01/31/2015,6258688091,CONSUELO ,PRIETO,0,02/26/1994,1,27186
34493,02/01/2015,4435760520,IVAN,RONDAN,1,10/25/1996,1,16210
34494,02/01/2015,7566135350,JOSE MIGUEL ,VERA,0,01/14/1992,1,3410
34495,02/01/2015,9949778159,ROBERTO ,OTALORA ACEVEDO,0,09/04/1959,1,14289
34496,02/01/2015,292287417,JULIAN ,ALVAREZ,2,06/22/1966,1,32834
34497,02/01/2015,5049351800,JUAN PABLO ,GONZALEZ,0,12/31/1975,1,21498
34498,02/01/2015,6790263361,LUIS ,BARRIGA,0,03/25/1955,1,12215
34499,02/01/2015,8732435381,FRANCISCO ,HERRERA,0,06/02/1959,1,21376
34500,02/01/2015,3546882361,LAURA ,BARAJAS,0,03/21/1960,1,3263
34501,02/01/2015,7007072697,GERMAN,SANDOVAL,0,12/31/1990,1,10628
34502,02/01/2015,7753198141,JOSUE ,NIÑO,0,07/28/1984,1,27313
34503,02/01/2015,9596964748,LIBARDO,FENIX,0,03/31/1985,2,20101
34504,02/01/2015,6088929569,ARCELIA ,VILLAMIL,0,09/08/1940,1,31713
34505,02/01/2015,5132182086,DIEGO FERNANDO,ROSA CORDOBA,0,11/06/1949,1,9859
34506,02/01/2015,1923123243,REIMANZO,CHAPARRO,0,12/30/1965,1,33931
34507,02/01/2015,5251300420,INGRID ,VELASQUEZ,0,10/16/1956,2,4298
34508,02/02/2015,367888958,EDWIN ,NOVOA JIMENEZ,0,01/04/1987,1,27236
34509,02/02/2015,5040942145,NINA PATRICIA ,ORTEGA,0,02/05/1980,1,16837
34510,02/02/2015,8751725891,GELVIN ,ORTEGON ,0,04/22/1966,1,23803
34511,02/02/2015,8261057556,OMAR HERNANDO,LOPEZ,1,04/26/1955,1,19077
34512,02/02/2015,4941678,CESAR RICARDO,PEÑA,1,09/14/1982,1,24656
34513,02/02/2015,5793764571,MANUEL ,BECERRA,0,06/27/1992,1,18501
34514,02/02/2015,9696916657,LUIS ,SUAREZ,1,06/22/1973,1,26383
34515,02/02/2015,3436516639,ROSA,VELA,0,08/30/1963,1,3873
34516,02/02/2015,4095172751,ALEJANDRO ,RODR¡GUEZ ,0,11/23/1991,1,31494
34517,02/02/2015,1790903212,SORAIDA ,LOPEZ,0,01/06/1987,1,6046
34518,02/02/2015,6301841744,DIANA ,CIFUENTES,0,10/31/1982,1,16353
34519,02/03/2015,171776306,CLAUDIA,RODRIGUEZ,2,01/07/1954,1,14326
34520,02/03/2015,3823511450,JOHANA ALEXANDRA,GUARIN ,0,08/21/1982,1,31313
34521,02/03/2015,4656908753,CESAR ,HIGUERA,0,11/24/1994,1,25384
34522,02/03/2015,9704966192,MARIA ,FERNANDA MORALES,1,06/29/1974,1,1833
34523,02/03/2015,1124556555,HECTOR JAVIER,SALAS BAUTISTA,1,04/24/1994,1,1432
34524,02/03/2015,3982689372,VICTORIA,SANDRES TELLEZ,0,01/04/1947,1,19604
34525,02/03/2015,5652731407,MAGDALENA,FAVIO VELOZA,0,09/02/1976,1,88
34526,02/03/2015,3267787705,MARIA ,BURGOS ,0,09/13/1984,2,9589
34527,02/03/2015,149207142,DANIELA ,ROBLES,2,11/18/1960,1,16587
34528,02/03/2015,2189863712,DANIEL LEONARDO ,RODRIGUEZ,1,02/18/1955,2,9288
34529,02/03/2015,4201421874,JAIRO ,CORTEZ,0,07/16/1986,1,30926
34530,02/03/2015,5043300324,DEIDER,ACOSTA BEJARANO,0,04/12/1967,1,22238
34531,02/03/2015,9784692350,DORIS MAGALI,PIRANEQUE,2,09/08/1972,1,30271
34532,02/03/2015,6909475384,CARLOS ANDRES ,CASAS,0,10/30/1990,1,5714
34533,02/03/2015,1449997107,MERVIN ,PRIETO,1,09/07/1958,1,31312
34534,02/03/2015,868680397,ANGEL,RODRIGUEZ,0,05/19/1948,1,2421
34535,02/03/2015,1192284288,NESTOR ,OCAMPO ,0,01/12/1962,1,28388
34536,02/03/2015,9185044613,ALEXANDER ,RODRIGUEZ,0,10/11/1975,1,26189
34537,02/03/2015,2360846131,JESUS ,TORRES ,0,10/23/1964,1,25004
34538,02/03/2015,1270804963,ANDREA ESTEFANIA,FAJARDO ,0,05/23/1997,2,21721
34539,02/04/2015,2402053796,LUIS ,BURITICA ,0,08/04/1955,1,9181
34540,02/04/2015,3639191085,HUGO FERNANDO ,CALDERON ,1,04/17/1949,1,792
34541,02/04/2015,744530534,FANY STELLA,ACEBERRO,0,10/30/1985,1,9530
34542,02/04/2015,4865779089,ROBINSON SEBASTIAN ,CIFUENTES PEÑA,1,10/30/1960,1,20752
34543,02/04/2015,2651145841,JAIRO ,ALVAREZ,0,04/24/1984,1,19979
34544,02/04/2015,2462960262,MARIA FERNANDA ,MEDINA BERNAL,2,11/01/1981,1,10511
34545,02/04/2015,4268493870,CARLOS ,CORDOBA,0,08/11/1987,1,2700
34546,02/04/2015,7868410983,LUIS ,CARLOS ROJAS,0,01/27/1941,1,5717
34547,02/04/2015,5137961564,LELIAN ,TOBO,0,08/24/1957,1,11672
34548,02/04/2015,482841631,MARIELA ,CARDENAS,0,11/20/1985,1,28693
34549,02/04/2015,4044203578,JULIAN ,CAMILO NIÑO,0,08/31/1955,1,3180
34550,02/04/2015,6378898177,ALEJANDRO,CASTELLANOS CORREDOR,0,03/18/1981,1,7995
34551,02/04/2015,3729286607,VICTOR ,TORRES,0,09/20/1945,1,17640
34552,02/04/2015,6367754975,LUIS HERNANDO,RODRIGUEZ,1,12/26/1965,1,3528
34553,02/04/2015,7050466120,JESSICA ,SANDOVAL,0,12/10/1989,1,16511
34554,02/04/2015,1962673398,ADRIANA,SANCHEZ,0,09/11/1985,1,32825
34555,02/04/2015,3512909022,LINA ,BAYONA,2,07/22/1973,1,18863
34556,02/04/2015,530321124,HECTOR,CUERVO,1,06/08/1941,1,6288
34557,02/04/2015,3976818629,CESAR ,ACOSTA,0,10/25/1951,1,12731
34558,02/05/2015,6924747884,JUAN FRANCISCO ,ESTUPIÑAN CARREÑO,1,07/02/1953,1,30262
34559,02/05/2015,7281098055,MILTON ,ALVARADO,1,02/28/1987,1,34175
34560,02/05/2015,6433033497,CARMEN ,BENITEZ,0,05/31/1947,1,20414
34561,02/05/2015,2351359174,HERNAN DARIO,SANCHEZ GALINDO ,0,09/16/1949,1,3785
34562,02/05/2015,908522200,FELIPE ,SIERRA,0,12/25/1980,1,15499
34563,02/05/2015,719279613,JAIRO ,AVELLA,0,04/15/1965,1,23989
34564,02/05/2015,8578832111,ARACELY ,CAÑON,0,04/23/1961,1,10109
34565,02/05/2015,1704010820,EDISON ,QUINTO,0,05/29/1982,1,17652
34566,02/05/2015,4979664361,NELSON ,GOMEZ,2,05/12/1951,1,23976
34567,02/05/2015,5617977130,ZULMA ,ORJUELA,2,12/04/1960,1,23011
34568,02/05/2015,7050438757,RAFAEL ,GUTIBONZA,0,12/23/1973,1,19441
34569,02/05/2015,9847808409,JORGE ,ELIECER,0,07/03/1950,1,28050
34570,02/05/2015,8872990630,JAIME ,MOLINA,0,12/29/1946,2,7657
34571,02/05/2015,9837336532,XIMENA ,CAMACHO,0,04/20/1991,1,30082
34572,02/05/2015,9361201149,BRISA MARIA ,ZEA,0,03/08/1984,1,18786
34573,02/05/2015,6428773477,SANDRA MARITZA ,NEW YORK,0,03/15/1961,1,31867
34574,02/06/2015,8360048035,ANDRES ,VARGAS,0,02/27/1957,1,31506
34575,02/06/2015,5003759636,ALEXANDER,SUSECA,0,08/09/1955,1,21217
34576,02/06/2015,4033448644,CAROLINA,MOLANO,1,05/10/1961,1,15519
34577,02/06/2015,9902917923,ADOLFO ,TORRES MIGUEZ,1,04/26/1990,1,1028
34578,02/06/2015,5337370819,ZULMA ,TORRES,2,04/26/1940,1,14737
34579,02/06/2015,3020308345,ISMAEL,RAMOS,1,06/20/1975,1,2773
34580,02/06/2015,4585588708,GERALDINE ,MARTINEZ,0,07/23/1956,1,16822
34581,02/06/2015,8286653383,OSCAR ,LOPEZ,1,07/26/1962,1,32905
34582,02/06/2015,4193961608,PABLO ,NIÑO,0,10/05/1960,1,5176
34583,02/06/2015,6078654294,JAVIER ,ESTUPI¥AN,0,03/24/1974,1,3462
34584,02/06/2015,7536215679,ESPERANZA ,JULIAN APONTE,0,04/20/1956,1,4269
34585,02/06/2015,3929136178,MANUEL ,VACA,0,10/23/1970,1,27066
34586,02/06/2015,2354994932,JORGE ,OCHOA,0,01/03/1997,2,20768
34587,02/06/2015,5154130469,GILGAL ,SAENZ AMADO,0,01/16/1968,1,5288
34588,02/06/2015,630506250,JAVIER ,SUACHA,0,03/10/1946,1,31950
34589,02/07/2015,8869841074,PAULA ,HOYOS,0,10/06/1962,1,2521
34590,02/07/2015,9039193046,RAFAEL AUGUSTO,DIAZ,0,02/24/1970,1,9956
34591,02/07/2015,8643724694,ISABEL ,CUERVO,0,08/07/1946,1,16022
34592,02/07/2015,1538252447,JUAN PABLO ,ROJAS,1,08/10/1995,1,34508
34593,02/07/2015,8571922771,WILLIAN ,GUARNIS,0,03/23/1995,1,31728
34594,02/07/2015,6143698458,GENARO ,AVELLANEDA,0,07/13/1989,1,31361
34595,02/07/2015,4898167116,LEONARDO ,FONSECA PARADA,0,08/12/1967,1,7743
34596,02/07/2015,752257636,JEISSON ,OJEDEA,0,07/05/1965,2,28420
34597,02/07/2015,7466489488,SEBASTIAN,RONCANCIO,0,08/13/1982,1,14133
34598,02/07/2015,2925536806,DIEGO ,SUPELANO,0,12/18/1993,1,30780
34599,02/07/2015,6049415207,CAROLINA ,CETINA,0,03/27/1942,1,4975
34600,02/07/2015,2925796852,ELKIN,LOPEZ CASTELLANOS,0,09/20/1950,2,21817
34601,02/07/2015,9119047042,DIEGO ,DIAZ,0,10/16/1960,1,34560
34602,02/07/2015,630771184,DIANA ,AVILA,0,10/31/1987,1,2581
34603,02/07/2015,2782248600,DIANA ,BORDA,0,05/26/1992,1,4722
34604,02/07/2015,1901479989,NICOLAS ,BAUTISTA VARGAS,0,09/07/1980,1,6528
34605,02/08/2015,1354012658,LEONARDO ,PAVON,0,11/09/1966,2,14650
34606,02/08/2015,8510606919,MAURICIO,NEIRA,1,03/26/1989,1,21057
34607,02/08/2015,6579716095,JORGE ,SANCHEZ,0,11/29/1951,1,5181
34608,02/08/2015,6696290433,INGRID,NI?O,0,12/15/1978,1,23254
34609,02/08/2015,4613904353,CAMILO,ALVARES,0,02/08/1946,1,34407
34610,02/08/2015,4576865634,CARLOS,ESTEBAN,0,03/31/1973,1,4545
34611,02/08/2015,1363040843,JUAN DAVID,ECHEVERRIA,0,04/29/1958,1,8634
34612,02/08/2015,9319814291,HERNAN ,RAMOS,0,10/30/1979,1,33131
34613,02/08/2015,9150380659,CARLOS ,MEDINA,0,03/02/1947,1,9577
34614,02/08/2015,8768099373,DAISY MARCELA,ROJAS,0,07/30/1963,1,3897
34615,02/08/2015,2140840880,SHEILAM ,REYES ,0,02/14/1984,1,23347
34616,02/08/2015,4615910788,ANA LIZ,ACERO,0,10/17/1965,1,12967
34617,02/08/2015,8533846644,RICARDO,MORENO,1,03/12/1990,1,25005
34618,02/08/2015,9405648973,JENNY ,CORDONA,0,12/08/1955,1,19903
34619,02/08/2015,6009756936,SALOMON ,GARCIA,0,04/16/1997,1,2165
34620,02/08/2015,5628239353,CLAUDIA ,RODRIGUEZ,0,06/27/1985,1,26347
34621,02/08/2015,636381634,JORGE ARTURO ,BAUTISTA,0,01/06/1992,1,32140
34622,02/08/2015,6530978960,ALEJANDRO ,BERMUDEZ ,0,02/11/1950,1,31562
34623,02/08/2015,4532736655,GERMAN,PULIDO RINCON,1,12/24/1993,1,21245
34624,02/08/2015,6895679521,JOSE ,LOPEZ,0,03/17/1949,2,2253
34625,02/08/2015,5929105800,HENRY ,CELY,0,04/24/1976,1,11208
34626,02/08/2015,8683087671,JAIME ANDRES ,AGUDELO,1,04/04/1952,1,32505
34627,02/08/2015,5905472272,ANGELA ,SANCHEZ,2,07/05/1954,1,23814
34628,02/09/2015,162899069,INES ADELA,ROMERO,0,11/23/1952,1,29925
34629,02/09/2015,9654130983,ARLES,ACOSTA,0,03/03/1981,1,27476
34630,02/09/2015,4065145588,CLARA ,BLANCO,0,02/02/1989,1,703
34631,02/09/2015,1488894887,CRISANTO ,AHUMADA,0,09/28/1996,1,32507
34632,02/09/2015,7283018098,RODRIGO,PE?A,0,08/24/1942,1,24431
34633,02/09/2015,4125345562,LUIS ALBERTO,VARGAS,0,02/10/1973,1,21720
34634,02/09/2015,3150040518,MILLER ,SILVA,0,03/13/1968,1,14615
34635,02/09/2015,9392767519,MARLEN,ALVARADO,0,01/19/1941,1,29945
34636,02/09/2015,6495615711,YESID FERNEY,GOMEZ ,0,09/23/1989,1,1191
34637,02/09/2015,1061295696,PABLO ,CRUZ,0,06/26/1991,1,21649
34638,02/09/2015,6052904929,EDWIN ,HERNANDEZ,0,08/25/1965,1,13595
34639,02/09/2015,644691210,LILIANA ,PRIETO PLAZAS,2,04/10/1966,2,12414
34640,02/09/2015,6593343219,CONSTANZA ,LOPEZ,0,04/01/1969,1,33641
